,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1698,0.322,0.774,227653,0.511,4gavOCQdZ2g86gkvi17FM7,0.0,11,0.0672,-8.914,1,0.0319,94.736,4,0.771
1699,0.0464,0.464,204093,0.63,1ADjWm8QNhgNV8yCNNgQ1T,0.0,7,0.295,-7.337,1,0.182,132.96,5,0.527
1700,0.219,0.475,220996,0.823,22nyEAEM29tcBRhukR089b,0.0,0,0.474,-5.059,1,0.367,79.94,5,0.476
1701,0.319,0.328,213880,0.607,3zJw3rugfpVrmBeDDnUYzy,0.0,2,0.765,-11.076,1,0.0315,146.539,3,0.395
1702,0.104,0.529,234107,0.607,7krbSH3rd8lhIZvuzTV3Bl,0.0,6,0.0631,-6.781,1,0.0574,101.966,4,0.238
1703,0.9,0.273,142560,0.259,4QX5pZQpQTgVlkqfUTDim0,0.0,8,0.308,-13.967,1,0.0306,97.085,3,0.604
1704,0.454,0.321,268960,0.377,550rQQCGkrTzvp4SfpOPzx,0.0,10,0.338,-7.385,1,0.0361,119.483,4,0.367
1705,0.108,0.602,118840,0.553,5xlS0QkVrSH7ssEbBgBzbM,0.0,11,0.0512,-9.336,1,0.0328,130.594,4,0.971
1706,0.961,0.273,162200,0.161,4eqne0oIdt9GW2ubiliny0,0.000905,6,0.112,-16.091,1,0.0357,64.16,4,0.111
1707,0.0291,0.643,191036,0.724,7my1wrfnHqssb3mtHEPWrI,0.0,9,0.13,-5.899,0,0.0464,97.998,4,0.578
1708,0.0111,0.693,227960,0.547,4gFXY5yvHayGckJndafYQE,0.0,1,0.0677,-8.127,1,0.114,80.028,4,0.612
1709,0.000144,0.604,96853,0.767,6tN6rdEfm6ZtuKsqpoh3on,4.89e-05,11,0.174,-11.031,0,0.0785,189.907,4,0.513
1710,0.779,0.587,259550,0.299,1bhUWB0zJMIKr9yVPrkEuI,0.0,8,0.123,-7.365,1,0.0263,94.992,3,0.356
1711,0.0534,0.589,268867,0.731,3YU6vJbjYUG0tiJyXf9x5V,0.0,2,0.308,-6.343,1,0.0868,87.908,4,0.191
1712,0.173,0.674,259333,0.506,5WoaF1B5XIEnWfmb5NZikf,0.0,6,0.0866,-10.532,1,0.0434,145.965,4,0.183
1713,0.0527,0.613,208187,0.764,4vVb2D6RYL669h7tLYOKwx,0.0,2,0.197,-6.509,1,0.136,160.015,4,0.417
1714,0.204,0.766,211853,0.709,5troof8mcGO3AafoDbk1gc,1.41e-05,9,0.126,-6.471,0,0.123,128.07,4,0.506
1715,0.00845,0.649,244827,0.589,3JbSLr2OhsivV46whJyGeb,0.0,2,0.108,-6.237,1,0.0558,159.073,4,0.151
1716,0.0713,0.8,209680,0.535,7ut4Y7gxOFe3d3rLJQ7i5w,9.48e-06,7,0.213,-6.684,1,0.135,92.027,4,0.451
1717,0.435,0.526,183637,0.52,0OlnLZY4cmQzT6ZGttvWBM,0.0,6,0.197,-7.985,0,0.0569,149.119,4,0.13
1718,0.0679,0.696,238253,0.602,3TcMyNevhQZ35yaA8jHSBq,2.11e-05,0,0.0696,-6.156,0,0.159,82.989,4,0.305
1719,0.186,0.598,203507,0.504,2QD7DklEvkqncYacmhMukq,0.000221,9,0.34,-9.874,1,0.0731,163.954,4,0.252
1720,0.106,0.615,236413,0.534,0OnfGJsCc1m9utfUYqid6O,1.76e-05,9,0.0607,-6.719,0,0.0386,135.917,4,0.193
1721,0.216,0.75,232253,0.404,7CneiDesUKFJO3Ix01dnfr,0.000357,9,0.0911,-10.178,0,0.0682,95.045,4,0.0499
1722,0.158,0.461,322000,0.653,1m8WpLYXEiNVZchsWEcCSy,0.0,6,0.197,-8.617,1,0.327,81.628,1,0.588
1723,0.0216,0.541,182026,0.69,3zxrecYFao03IrrcyFiaMU,0.0,3,0.257,-5.391,1,0.206,180.239,3,0.681
1724,0.00465,0.562,233627,0.689,5YPTYLMdNEgk7CPNPqqFyA,2.23e-06,2,0.0888,-6.745,1,0.127,172.054,4,0.351
1725,0.122,0.574,227907,0.61,0cdQJyb7pZJMw9obUd8lue,1.1e-06,2,0.13,-7.283,1,0.0732,74.957,4,0.374
1726,0.0156,0.567,207133,0.789,0fF2vHE8TaB4XHExalmBP8,0.0,5,0.382,-5.986,1,0.115,163.96,4,0.438
1727,0.00882,0.675,214320,0.703,0d9BBAvHC8DjidkKmKBNms,2.21e-06,0,0.0391,-7.902,1,0.0382,110.01,4,0.314
1728,0.026,0.654,281360,0.587,19EnyPZhNPbRoCxAuv5pKD,0.0,10,0.589,-6.331,1,0.0439,100.014,4,0.288
1729,0.0329,0.719,230373,0.469,6X3YCswCQzX1gGZ5ji8P9x,0.0,0,0.169,-8.792,1,0.0533,120.085,4,0.0851
1730,0.0604,0.624,211507,0.691,3A6wCRe6QoH7Ea5JMpnRB8,1.1e-05,0,0.138,-6.686,0,0.196,160.024,4,0.284
1731,0.229,0.853,171200,0.612,2yjwPmZ3XKKoVVPzKQ9d0o,0.0,11,0.088,-4.946,1,0.0492,104.012,4,0.838
1732,0.921,0.661,235467,0.151,79bxjfUDHCwCe7JR4glr8r,0.0,0,0.13,-12.864,1,0.0354,94.922,4,0.23
1733,0.189,0.769,211853,0.709,1P17dC1amhFzptugyAO7Il,1.72e-05,9,0.133,-6.432,0,0.139,128.063,4,0.514
1734,0.0609,0.616,208187,0.776,2yLa0QULdQr0qAIvVwN6B5,0.0,2,0.155,-6.519,1,0.127,160.053,4,0.459
1735,0.00806,0.453,244827,0.6,2x0WlnmfG39ZuDmstl9xfX,0.0,2,0.111,-6.217,1,0.15,159.088,4,0.154
1736,0.0653,0.694,238253,0.618,4svZDCRz4cJoneBpjpx8DJ,1.97e-05,8,0.0756,-6.156,1,0.147,83.045,4,0.307
1737,0.0672,0.797,209680,0.532,1ZY1PqizIl78geGM4xWlEA,1.02e-05,7,0.227,-6.861,1,0.147,92.024,4,0.454
1738,0.103,0.622,236413,0.545,1R0a2iXumgCiFb7HEZ7gUE,2.16e-05,9,0.0637,-6.689,0,0.0361,135.868,4,0.213
1739,0.228,0.745,232253,0.41,6NFyWDv5CjfwuzoCkw47Xf,0.000383,9,0.0906,-10.212,0,0.0779,95.022,4,0.0596
1740,0.197,0.597,203507,0.506,1GwMQaZz6Au3QLDbjbMdme,9.82e-05,9,0.309,-9.897,1,0.114,163.962,4,0.237
1741,0.00476,0.56,233627,0.672,0VE4kBnHJUgtMf0dy6DRmW,1.55e-06,2,0.0911,-6.662,1,0.15,171.986,4,0.35
1742,0.0141,0.562,207133,0.791,07NxDD1iKCHbAldceD7QLP,0.0,5,0.382,-5.974,1,0.118,163.909,4,0.473
1743,0.0247,0.516,236987,0.592,5Htb1uFQ1KrkFXlefS8oGj,0.0,3,0.181,-5.465,0,0.0566,82.05,4,0.271
1744,0.0348,0.719,230373,0.476,6oVxXO5oQ4pTpO8RSnkzvv,0.0,0,0.185,-8.76,1,0.0562,119.931,4,0.0845
1745,0.00994,0.678,214320,0.703,7HuBDWi18s4aJM8UFnNheH,5.97e-06,0,0.0455,-7.849,1,0.0378,110.018,4,0.298
1746,0.122,0.559,227907,0.61,5PxFv9yJEg9dxvbZggykro,1.87e-06,2,0.166,-7.352,1,0.0855,150.205,4,0.398
1747,0.93,0.606,235467,0.152,7F5oktn5YOsR9eR5YsFtqb,0.0,0,0.13,-12.727,1,0.0361,94.692,4,0.235
1748,0.0667,0.62,211507,0.696,7I7JbDv63ZJJsSi24DyJrz,9.11e-06,0,0.138,-6.523,0,0.22,160.02,4,0.242
1749,0.00299,0.721,209207,0.517,0XsyBG2YwPaDlGSOXz1YID,0.0,4,0.0568,-8.2,0,0.062,143.03,4,0.151
1750,0.946,0.478,315733,0.475,6Tof6kPUc2a17GKaKz4IXz,0.00372,7,0.133,-10.901,1,0.28,89.2,4,0.437
1751,0.891,0.489,165960,0.328,4EZUcj7c8n9pWIwHqN0DoH,0.00038,10,0.307,-10.892,1,0.0261,100.83,4,0.405
1752,0.871,0.694,159440,0.243,597IVBYr60vm0HKjgOnztJ,0.0,11,0.165,-15.632,1,0.0723,100.774,4,0.578
1753,0.956,0.176,161373,0.153,6keKIzkXWdbwJWMBJQUwYl,0.00012,0,0.158,-15.969,1,0.0365,84.741,1,0.157
1754,0.799,0.834,150267,0.372,25leEEaz1gIpp7o21Fqyjo,0.0,1,0.275,-11.99,1,0.0358,96.628,4,0.976
1755,0.783,0.559,86200,0.381,3eLWJ29j2FGM91T7aGlHHW,0.0,10,0.0898,-9.446,1,0.0288,101.754,4,0.667
1756,0.302,0.497,203373,0.312,4z8sz6E4YyFuEkv5o7IJni,0.0,11,0.0968,-9.088,0,0.0269,105.036,4,0.177
1757,0.838,0.463,173933,0.285,6UrKVLhzBYZY6fXmNyCLDi,0.0,3,0.241,-11.616,1,0.0476,204.153,4,0.525
1758,0.804,0.607,136427,0.103,7faDzZnZYqTyYThx2sbHVQ,0.0,9,0.076,-14.405,1,0.0404,110.378,4,0.341
1759,0.157,0.888,142582,0.65,5NT0aZqWImC9fTzkW4z48o,0.0,1,0.225,-4.497,1,0.334,91.222,4,0.173
1760,0.158,0.384,256163,0.821,2AKl7EDsNJXjW2n8OF3PrF,0.0,8,0.137,-2.83,0,0.0948,121.108,4,0.244
1761,0.259,0.763,126346,0.726,6eYxmK9fdL4hwLnXG2zY3s,0.0,1,0.0976,-6.405,1,0.282,139.059,4,0.349
1762,0.15,0.379,256163,0.824,3YeJXuRSNS5FYwOsDu44kD,0.0,8,0.138,-2.881,0,0.0975,121.056,4,0.226
1763,0.014,0.649,268947,0.591,3nWzRkoCa44adZZ00li9sF,0.0,1,0.188,-8.914,0,0.116,150.008,4,0.21
1764,0.00725,0.487,227533,0.441,1eqFqYoSV3aaCqsaGvX8jR,0.000644,10,0.182,-7.858,1,0.342,173.086,4,0.0891
1765,0.145,0.543,273027,0.564,42XnD59SFcomCJu55EPhqJ,0.0,7,0.1,-10.428,0,0.351,170.094,4,0.156
1766,0.0785,0.553,370133,0.891,4U6BNYzKPDiMzDq84w67B0,0.0,7,0.133,-3.388,1,0.505,171.738,4,0.627
1767,0.835,0.74,213933,0.303,4V6MRo0CEAC9MwAm7dkPuL,0.0,3,0.0782,-8.612,1,0.117,91.958,4,0.819
1768,0.0153,0.615,268720,0.408,0fWBFDRTIuk8ZgNdZqhCer,0.0,8,0.114,-8.615,0,0.438,89.951,4,0.569
1769,0.156,0.652,227077,0.682,0BlY60NrN0fFWbdW3RW40q,0.00013,0,0.121,-4.38,1,0.0788,129.942,4,0.269
1770,0.428,0.748,213600,0.559,0SAGxH14Iwn2ZHFVvZ4zRx,0.0,7,0.075,-10.427,1,0.3,99.95,4,0.785
1771,0.152,0.814,214587,0.743,0nhVrTiCGiGRCoZOJiWzm1,0.0,9,0.163,-2.968,1,0.159,107.996,4,0.367
1772,0.195,0.502,335333,0.481,1asD9F8dfQLxJisFwR2IZ8,0.0,1,0.329,-9.418,1,0.345,146.96,4,0.26
1773,0.323,0.57,255587,0.45,5bq7cr4wjs9LaK7V7onc5F,5.84e-05,2,0.127,-11.479,1,0.267,76.986,4,0.136
1774,0.438,0.544,226720,0.472,4LFWhmDankjTSWh8DoOuZy,0.0,0,0.101,-12.178,1,0.254,144.202,4,0.183
1775,0.263,0.558,203960,0.766,0GOJobsbOSIF99y6CGr5o6,0.0,6,0.32,-5.953,0,0.231,96.281,4,0.182
1776,0.027,0.682,198720,0.621,4GvhvCrqxhpyMBUzwdDC0T,0.000105,2,0.119,-7.581,1,0.203,157.002,4,0.533
1777,0.0254,0.363,225920,0.697,6tcSwE84wic4xFuqQwJx80,0.00751,3,0.284,-8.337,0,0.31,83.516,4,0.319
1778,0.016,0.653,268947,0.577,3wAI7MIQtTgwcRmwchPZBc,0.0,1,0.203,-9.018,0,0.116,150.004,4,0.196
1779,0.00707,0.487,227533,0.435,7DuvVy7JfFgXwWlVzyyPys,0.000998,10,0.178,-7.788,1,0.339,172.951,4,0.0849
1780,0.0804,0.571,370133,0.886,4UgoXTsKI19EdofRMiqhp0,0.0,7,0.122,-3.377,1,0.463,88.808,4,0.656
1781,0.423,0.726,213600,0.554,7dHui7yOhsoj7HdWSuJTW7,0.0,7,0.0753,-10.463,1,0.309,99.934,4,0.779
1782,0.181,0.503,335333,0.483,6Vur2D5ks3pdAZqqmLIeab,0.0,1,0.329,-9.493,1,0.335,146.937,4,0.25
1783,0.461,0.567,226720,0.475,5cHorcEr5z7GC0DjKxiWF1,0.0,0,0.101,-12.206,1,0.272,144.164,4,0.181
1784,0.0253,0.911,317701,0.643,49K3jbwZmZKaDGTfjpIVg0,0.0,1,0.103,-7.408,1,0.117,133.029,4,0.605
1785,0.882,0.469,143733,0.196,4MrfQL4TYQXJBlZYpAHTuE,0.0,0,0.0513,-16.093,1,0.0571,130.036,3,0.537
1786,0.865,0.647,119787,0.465,6tjituizSxwSmBB5vtgHZE,0.0,7,0.0882,-8.308,1,0.0428,151.251,4,0.699
1787,0.469,0.628,216627,0.484,2gbCG4Rt9984UZ7Tc0dIFd,1.23e-05,10,0.126,-7.588,1,0.0319,63.476,4,0.642
1788,0.869,0.643,177760,0.131,2zHu4GAsQIw2skGszWEMFY,9.48e-05,10,0.0747,-15.647,1,0.0339,112.152,4,0.445
1789,0.145,0.643,227088,0.709,6VpQdig9pdpTSIFItgkJV5,0.000449,0,0.115,-4.343,1,0.0733,129.961,4,0.264
1790,0.0247,0.889,213613,0.494,3wdfLVUhmX64lIyWIIEW8s,0.0,8,0.12,-5.578,0,0.139,129.968,4,0.24
1791,0.954,0.426,170964,0.177,7Hz6LLOVxrojLPIHJJ1S0E,0.0,5,0.317,-9.429,1,0.0436,133.483,1,0.317
1792,0.17,0.863,206965,0.631,6ju3FaV3aVLzGzwERKZuFK,0.0,1,0.078,-4.959,0,0.0822,109.99,4,0.89
1793,0.00266,0.766,140000,0.606,3wGXyJGsCf1myH5MooQIqE,0.0,9,0.166,-6.064,1,0.456,160.223,4,0.352
1794,0.041,0.602,116547,0.713,5lyikKk6KFWfWCuDDir9Fx,0.0,10,0.27,-7.58,0,0.0351,141.987,4,0.796
1795,0.165,0.754,221013,0.743,1cS0TgbR263ey9jn0MwD2s,0.0,8,0.0746,-5.794,0,0.495,90.053,4,0.661
1796,0.0117,0.838,245387,0.771,2DQ1ITjI0YoLFzuADN1ZBW,0.0,1,0.0853,-3.791,1,0.244,175.957,4,0.405
1797,0.0534,0.589,268867,0.731,5k38wzpLb15YgncyWdTZE4,0.0,2,0.308,-6.343,1,0.0868,87.908,4,0.191
1798,0.166,0.886,315347,0.488,2XDhuJvvx2wcIROXbfTTYr,0.0,1,0.343,-5.628,0,0.184,130.064,4,0.114
1799,0.796,0.468,303640,0.444,5PIBgH1cUFwu5IiUk9tnN9,0.0,9,0.619,-10.217,0,0.291,76.019,3,0.637
1800,0.0401,0.895,301147,0.746,13aKdwvdGjuZDv2OOKyvs7,0.0,1,0.27,-6.404,1,0.275,132.049,4,0.401
1801,0.0781,0.546,370133,0.89,4g2j0YZdGB8x5vQjXmJsKN,0.0,7,0.146,-3.38,1,0.513,177.612,4,0.636
1802,0.125,0.764,225173,0.867,0OMt4Qyetdbw2eUEvKBdHH,0.0,4,0.717,-3.856,1,0.296,93.969,4,0.767
1803,0.258,0.778,245467,0.783,2rozzUGTRWqhTa2NzJAl8I,0.0,8,0.231,-4.534,1,0.239,109.911,4,0.285
1804,0.0812,0.515,287893,0.72,3GOjD8hwXOxbTF3apTqSqX,0.0,8,0.119,-5.165,1,0.321,95.463,4,0.489
1805,0.429,0.634,252027,0.771,107CfwBqfICzcKur8k7UCA,0.0,4,0.689,-4.957,0,0.295,80.971,4,0.522
1806,0.265,0.709,264173,0.727,4xs1uoAjiWAEecX9yKGSF6,0.0,11,0.0707,-4.617,1,0.175,79.032,4,0.654
1807,0.263,0.558,203960,0.766,3qk4wRMDlaeagZGjSYbsOV,0.0,6,0.32,-5.953,0,0.231,96.281,4,0.182
1808,0.0113,0.744,252960,0.821,05CgKydlFJALNy4JTHeMgs,0.0,7,0.259,-3.009,1,0.161,145.982,4,0.762
1809,0.573,0.656,320920,0.871,3IkACj2ZEsmDLzhQNBW2XH,0.0,1,0.846,-4.604,1,0.366,140.322,4,0.75
1810,0.864,0.618,51827,0.308,3PAwprj5tcrX8vV9BbBL9X,1.08e-06,6,0.172,-9.799,0,0.0275,99.861,4,0.753
1811,0.156,0.836,250000,0.859,7ntU619k40YVxcRvFNDTNn,0.0,7,0.307,-5.356,0,0.291,99.032,4,0.511
1812,0.0254,0.673,254760,0.824,0lc70Jh2s1iOMuv9XIEhFy,0.000587,7,0.0968,-4.592,1,0.242,84.976,4,0.266
1813,0.00215,0.651,182640,0.785,5qykEZTHAcplCLrynoLRnN,0.0,1,0.374,-5.267,1,0.26,82.915,4,0.215
1814,0.00501,0.697,265467,0.664,4hGZxsGcFnuCJXn25EWj5j,0.0,10,0.304,-7.148,1,0.0626,104.979,3,0.566
1815,0.182,0.612,274627,0.904,0chdEzeIcgfNYbWJBpgvzR,0.0,4,0.17,-6.076,0,0.429,75.801,4,0.555
1816,0.0475,0.638,249040,0.846,6tE4uNiF4gV7Oc1tmIil7j,0.0,2,0.302,-5.748,1,0.195,76.985,4,0.588
1817,0.173,0.656,189307,0.804,2WWruw7ul9N7eqoHELyMc2,0.0,8,0.837,-5.191,0,0.363,125.882,4,0.314
1818,0.144,0.631,234613,0.79,7aW0z1jKq6FgB7ffpbocg6,0.0,8,0.213,-5.128,1,0.391,80.522,4,0.23
1819,0.12,0.799,257707,0.871,2svutFGaCycRmYc1mWbfQh,0.0,2,0.0688,-5.784,1,0.138,77.013,4,0.811
1820,0.0137,0.604,193155,0.933,3NuN59jpH3B5cNa2M4r7XG,0.0,1,0.37,-3.034,1,0.214,110.029,4,0.28
1821,0.00214,0.916,219707,0.727,4PpuH4mxL0rD35mOWaLoKS,0.000145,1,0.118,-6.556,1,0.0861,94.997,4,0.201
1822,0.0614,0.77,207907,0.502,6wOCaV1MY8CN2ujNJSfr5z,0.0,5,0.069,-9.604,0,0.13,127.946,4,0.305
1823,0.162,0.583,206427,0.685,6sDCgB1Ulh7aw92mk0opyd,0.0,8,0.0858,-6.978,1,0.425,155.947,4,0.44
1824,0.00278,0.826,250293,0.597,7fOPVfABNLg3sxtgXBhBdp,0.0,1,0.156,-7.807,1,0.432,118.044,4,0.35
1825,0.0722,0.807,205360,0.597,0HXhk04CE4fE2Xr387TET3,0.0,10,0.119,-4.813,0,0.0489,75.0,4,0.181
1826,0.11,0.723,199747,0.732,3i1B1PnsfnOQPGVIzhf1lr,0.0,11,0.484,-5.514,1,0.0864,104.991,4,0.503
1827,0.17,0.757,221013,0.748,5UEnHoDYpsxlfzWLZIc7LD,0.0,8,0.0759,-5.794,0,0.473,90.052,4,0.693
1828,0.0396,0.894,301147,0.749,2MdMjF20umbTe4y2FgdnG8,0.0,1,0.272,-6.415,1,0.274,132.06,4,0.381
1829,0.083,0.51,287893,0.72,5p9ufaI7TwrlXtmiKCz3q3,0.0,10,0.118,-5.157,0,0.317,94.289,3,0.451
1830,0.261,0.708,264173,0.729,6Ww0J5EFjiPxkgZpEkRQVN,0.0,11,0.0692,-4.621,1,0.188,79.024,4,0.644
1831,0.0228,0.657,254760,0.826,6P2ffRHZZ8CdH3GfWq71Ci,0.000554,7,0.0967,-4.544,1,0.293,85.064,4,0.26
1832,0.00194,0.618,182640,0.792,72i5s3SBDEkaRUOgUTlkfO,0.0,1,0.379,-5.267,1,0.284,82.723,4,0.199
1833,0.163,0.835,250000,0.864,7oDTApxHeWzTQOR7GPPxw4,0.0,7,0.305,-5.361,0,0.272,99.043,4,0.511
1834,0.0588,0.791,202636,0.839,2YzmfPLqUx5CJOaw5ThsBV,6.26e-05,11,0.259,-4.284,1,0.266,170.113,4,0.383
1835,0.283,0.871,184067,0.768,4lESS6vuruP6a79KWRaQou,2.25e-05,4,0.162,-5.401,0,0.122,98.989,4,0.765
1836,0.614,0.741,129893,0.34,1cImYkHOQMFE7AZC9aOk4y,0.0,2,0.0955,-13.421,1,0.0446,119.606,4,0.838
1837,0.634,0.702,159973,0.588,4qBejt9FeqLI9blHI1Nq1x,0.0,5,0.198,-5.914,1,0.0563,122.945,3,0.849
1838,0.0205,0.669,206533,0.854,3AlpkljBS1AU7HFVPms8K6,0.0,1,0.047,-4.486,1,0.0999,93.057,4,0.707
1839,0.00161,0.744,148560,0.739,7CRVv14VLogIh8BZLcRpJM,0.0,4,0.28,-3.735,0,0.224,134.008,4,0.507
1840,0.00125,0.811,190679,0.65,4vwfOiyWxXeEdx4ejAJgdx,0.0,2,0.102,-4.41,1,0.128,146.028,4,0.179
1841,0.00285,0.667,172017,0.848,2GByM82VgSrwywP6MVZmsm,0.00291,1,0.125,-4.156,1,0.0928,159.15,4,0.361
1842,0.0171,0.893,191410,0.662,4ceMuukXWzAQRYRYXalJMS,0.0,5,0.105,-5.03,0,0.0971,81.524,4,0.446
1843,0.0569,0.768,228431,0.535,5TRaIECBIfSkeqkKoG6psm,0.0,10,0.0902,-4.489,0,0.0534,138.086,4,0.239
1844,0.0079,0.793,199227,0.568,5vuiHi3QYbwcm1OKJOYnrf,0.0,5,0.185,-3.528,0,0.0497,136.931,4,0.0611
1845,0.00953,0.855,140793,0.642,5RRw66jDLIzgIqwA7ABJ9o,0.0,1,0.104,-3.701,1,0.0557,150.081,4,0.0696
1846,0.0432,0.767,190437,0.59,7mJ2RZgc9MDpiQBijvPYFX,0.0,11,0.169,-4.098,1,0.041,134.994,4,0.0792
1847,0.301,0.749,156530,0.887,4RgoqOBE34Q6zZj8K7RUAx,3.04e-05,5,0.297,-0.898,0,0.0436,135.006,4,0.638
1848,0.00829,0.72,151184,0.725,7bTH8LgGSwyNNE4r1k95Zp,0.0,8,0.137,-3.988,1,0.0525,142.957,4,0.202
1849,0.000704,0.909,224613,0.546,75FDPwaULRdYDn4StFN2rT,0.000823,8,0.36,-7.513,1,0.175,138.043,4,0.0986
1850,0.0474,0.853,205682,0.79,45FMZNp09Z0FMjjOUVGAzm,1.22e-05,2,0.382,-2.557,1,0.158,139.986,4,0.46
1851,0.0467,0.76,251969,0.763,11cCVYamncF0ezwjj1irQ0,0.0,1,0.198,-2.964,1,0.0787,140.044,4,0.321
1852,0.00274,0.741,266879,0.673,2hIFuoXhzcZGvmdtSE35lc,5.85e-05,8,0.315,-4.654,1,0.062,107.084,4,0.163
1853,0.00693,0.813,192132,0.808,4fndbjoz1qJyK6JcLdKfzm,0.0,2,0.133,-5.541,1,0.286,181.993,4,0.547
1854,0.0358,0.801,184058,0.649,2GZ3ilcrZ89O4e40kIXqbe,5.79e-06,11,0.203,-7.29,0,0.11,150.968,4,0.624
1855,0.569,0.821,192058,0.529,62IqYFTACCZ37IKnbbTejy,0.0,10,0.0978,-5.66,1,0.176,140.032,4,0.146
1856,0.0484,0.749,167683,0.809,0frzpcv2zCUk13mn0X824T,0.0,11,0.172,-7.649,1,0.0504,147.992,4,0.311
1857,0.113,0.513,251284,0.684,05W4TSNqPEXtKdejLVRQrm,0.000144,0,0.395,-5.499,1,0.104,83.985,4,0.266
1858,0.851,0.327,186973,0.24,1QXg7pVx5hpAZWw8KIAcGw,0.0,7,0.0997,-15.181,1,0.0327,81.113,4,0.193
1859,0.285,0.685,143773,0.565,6a1hzBiTkgqTsDA0Xgfh9z,0.00051,0,0.076,-11.217,1,0.0374,147.472,4,0.96
1860,0.724,0.571,128400,0.634,5ymVfeMK8cDew5vzntTuc7,0.0,5,0.0864,-9.155,0,0.0537,109.575,4,0.805
1861,0.175,0.935,130498,0.488,1aDl6AgNBk3fKbdWX9WreH,0.0,11,0.0756,-11.555,0,0.103,140.052,4,0.715
1862,0.967,0.752,151893,0.0869,4FQJyi8gnbhKy623wNx6Ps,0.0,9,0.0869,-16.759,1,0.071,130.566,4,0.502
1863,0.949,0.125,201040,0.174,0i7lZhEMEheehKyCtBJIIL,0.00051,4,0.0881,-16.878,1,0.0363,89.095,3,0.123
1864,0.103,0.642,255307,0.939,15coTBAzEN1bOeipoNDZAR,0.0,5,0.881,-3.967,1,0.0463,105.003,4,0.756
1865,0.642,0.674,160640,0.319,56dllQaFZBw3SPTiKZvqYH,3.96e-06,7,0.169,-7.109,1,0.0764,70.057,4,0.747
1866,0.0595,0.767,228431,0.529,6urLjX35oXXRYtcH1b3dCh,0.0,5,0.089,-4.421,0,0.0495,138.076,4,0.247
1867,0.00158,0.737,148560,0.737,7J6bnDDitOwfelaJNixHhL,0.0,4,0.28,-3.72,0,0.238,134.066,4,0.5
1868,0.00277,0.663,172017,0.842,628Ueb4sRiXApObhcU9iPU,0.000974,1,0.123,-4.152,1,0.101,159.132,4,0.346
1869,0.0158,0.87,191410,0.656,7g7raxdQpiLZT7aOlib4S1,0.0,8,0.106,-5.081,1,0.117,162.835,4,0.416
1870,0.00823,0.857,140793,0.642,7foypmc7KZyU716Yv63BPe,0.0,0,0.106,-3.656,1,0.0588,150.06,4,0.0658
1871,0.0365,0.768,190437,0.586,7JGyxh8G8QZnu4AMJuCqlj,0.0,11,0.169,-4.099,1,0.0402,135.002,4,0.0672
1872,0.0516,0.855,205682,0.79,7CWiWkccuRRdrmaW6AjVEf,1.75e-05,2,0.379,-2.565,1,0.151,140.016,4,0.435
1873,0.213,0.822,256551,0.743,2m2ZGfJcs3lHWNPzhWH3XH,0.0103,1,0.0957,-2.038,1,0.0451,98.005,4,0.78
1874,0.0013,0.509,229640,0.812,3nAp4IvdMPPWEH9uuXFFV5,1.99e-05,8,0.214,-5.438,1,0.0537,159.876,4,0.689
1875,0.68,0.807,150747,0.473,1BB9hv4471pPlNqOAnDglV,0.0,8,0.179,-11.383,1,0.047,113.237,4,0.963
1876,0.704,0.494,105347,0.644,4WN9xLkAeINLPLaoeZ9ZW9,0.0,0,0.781,-11.781,1,0.905,206.13,4,0.866
1877,0.678,0.199,174614,0.205,4RppWtszgz5gPVOKUQazCH,0.00056,4,0.318,-12.732,0,0.0317,80.59,4,0.224
1878,0.556,0.603,239947,0.705,0ZoHHROTzwIYeNAHRPedTY,0.000123,9,0.342,-7.547,1,0.0328,90.12,4,0.89
1879,0.501,0.319,272200,0.651,3VTNVsTTu05dmTsVFrmGpK,4.73e-05,2,0.241,-6.335,1,0.0342,118.501,4,0.474
1880,0.978,0.571,94733,0.166,4LUAIXN6bpnEVaJZOLfuDt,0.0,8,0.253,-16.883,1,0.0471,93.914,3,0.707
1881,0.00722,0.517,198267,0.702,4FPrAERfkPKOBKrRoyuxLu,0.0,3,0.0896,-6.763,1,0.0247,83.873,4,0.414
1882,0.131,0.312,242496,0.418,4fzyvSu73BhGvi96p2zwjL,0.000679,7,0.0836,-9.146,1,0.0296,130.795,4,0.237
1883,0.991,0.342,201333,0.18,6ScCr1C4VIFzulq8bP65mj,0.0064,10,0.0987,-15.235,1,0.0321,108.354,3,0.215
1884,0.952,0.148,290760,0.134,5D30yNI3b0HAuaBWAGOImI,0.00144,5,0.208,-17.292,1,0.0317,87.314,5,0.107
1885,0.947,0.288,184627,0.324,59g1IKRYrCBsYLdd0WhKus,0.00065,6,0.364,-10.918,1,0.0331,79.719,4,0.264
1886,0.794,0.398,206160,0.264,4G0YpYB1Ullb5rgJeJoMcP,0.00122,7,0.211,-12.305,1,0.0302,83.965,3,0.208
1887,0.171,0.665,255733,0.844,7aiVBCp1ibIWE5GeHkbtxr,0.0,0,0.225,-3.777,1,0.0273,147.073,4,0.665
1888,0.42,0.503,171827,0.465,0xPaZrF25ltzvz1a2Pm5DQ,0.0,8,0.101,-8.077,0,0.0274,141.796,4,0.143
